Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201300049007,13,9,17,1825,1,2,5,1,3,387,RUE SAINT LAZARE,,,,690
201300049008,13,9,23,1545,1,2,1,1,3,387,"0, AVENUE DU PONT PASTEU",,,,690
201300049009,13,9,26,1000,1,2,1,1,2,387,"4, RUE ALPHONSE DAUDET",,,,690
201300049010,13,9,25,2250,5,2,3,1,3,387,RUE JABOULAY,,,,690
201300049011,13,9,26,1130,1,2,2,1,3,387,"0, RUE MONTESQUIEU",,,,690
201300049012,13,9,25,1545,1,2,2,1,3,387,"0, RUE DE GERLAND",,,,690
201300049013,13,9,30,1725,1,2,1,1,3,387,"0, RUE GUSTAVE NADAUD",,,,690
201300049014,13,10,4,2015,4,2,2,1,3,387,AVENUE TONY GARNIER,,,,690
201300049015,13,10,4,2308,5,2,2,2,3,387,"1, RUE SALOMON REINACH",,,,690
201300049016,13,10,3,755,1,2,1,1,2,387,"0, BOULEVARD DES TCHECOS",,,,690
201300049017,13,10,10,740,2,2,3,1,2,387,"0, RUE SAINT JEAN DE DIE",,,,690
201300049018,13,10,10,2155,5,2,1,2,6,387,"74, RUE CHALLEMEL LACOUR",,,,690
201300049019,13,10,15,1935,5,2,1,3,2,387,"37, RUE DE L UNIVERSITE",,,,690
201300049020,13,10,15,1840,5,2,2,2,6,387,"1, COURS GAMBETTA",,,,690
201300049021,13,10,22,1650,1,2,1,1,1,387,"15, QUAI CLAUDE BERNARD",,,,690
201300049022,13,10,30,840,1,2,1,1,6,387,"23, RUE CHEVREUL",,,,690
201300049023,13,10,24,1400,1,2,1,1,6,387,"259, AVENUE JEAN JAURES",,,,690
201300049024,13,10,25,400,5,2,1,1,2,387,PONT PASTEUR,,,,690
201300049025,13,10,31,1530,1,2,3,1,6,387,"2, GRANDE RUE DE LA GUIL",,,,690
201300049026,13,11,5,1255,1,2,1,2,6,387,"94, GRANDE RUE DE LA GUI",,,,690
201300049027,13,11,9,1940,5,2,1,2,6,387,"86, GRANDE RUE DE LA GUI",,,,690
201300049028,13,11,12,730,1,2,1,1,6,387,"178, BOULEVARD YVES FARG",,,,690
201300049029,13,11,10,2240,5,2,1,1,2,387,AVENUE DEBOURG,,,,690
201300049030,13,11,18,2110,5,2,1,1,6,387,"86, AVENUE JEAN JAURES",,,,690
201300049031,13,11,19,1725,2,2,2,2,6,387,"0, AVENUE JEAN JAURES",,,,690
201300049032,13,11,24,2350,5,2,2,1,1,387,"0, AVENUE JEAN JAURES",,,,690
201300049033,13,11,24,1600,1,2,1,1,6,387,AVENUE LECLERC,,,,690
201300049034,13,11,21,1735,5,2,1,2,2,387,"26, AVENUE LECLERC",,,,690
201300049035,13,11,16,1400,1,2,1,1,6,387,"76, RUE CHALLEMEL LACOUR",,,,690
201300049036,13,11,20,820,1,2,2,4,3,387,"0, AVENUE BERTHELOT",,,,690
201300049037,13,11,26,1250,1,2,3,1,3,387,PROFESSEUR BERNARD,,,,690
201300049038,13,12,1,1855,5,2,2,1,3,387,"1, RUE DE GERLAND",,,,690
201300049039,13,12,9,1215,1,2,1,1,6,387,"0, AVENUE BERTHELOT",,,,690
201300049040,13,12,5,2000,5,2,3,1,2,387,"0, AVENUE JEAN JAURES",,,,690
201300049041,13,12,7,1645,1,2,2,1,3,387,"0, RUE MARC BLOCH",,,,690
201300049042,13,12,7,2245,5,2,2,1,6,387,RUE PRE GAUDRY,,,,690
201300049043,13,12,12,830,2,2,1,5,6,387,"23, RUE LORTET",,,,690
201300049044,13,12,13,1415,1,2,2,1,3,387,"0, RUE BECHEVELIN",,,,690
201300049045,13,12,14,1730,3,2,2,1,3,387,"0, PLACE RASPAIL",,,,690
201300049046,13,12,20,1440,1,2,2,1,4,387,"46, AVENUE JEAN JAURES",,,,690
201300049047,13,12,25,140,5,2,2,6,3,387,"1, AVENUE TONY GARNIER",,,,690
201300049048,13,12,29,630,5,2,2,1,3,387,"0, GRANDE RUE DE LA GUIL",,,,690
201300049049,13,1,8,1920,5,2,1,1,2,388,"164, RUE CHALLEMEL LACOU",,,,690
201300049050,13,1,11,1410,1,2,1,2,6,388,"2, AVENUE PAUL SANTY",,,,690
201300049051,13,1,5,1210,1,2,2,1,5,388,"0, RUE JEAN SARRAZIN",,,,690
201300049052,13,1,2,1710,2,2,3,1,6,388,"ignore, PLACE ANDRE LATA",,,,690
201300049053,13,1,18,730,2,2,2,1,3,388,"0, BOULEVARD JEAN XXIII",,,,690
201300049054,13,1,19,1550,1,2,1,2,6,388,"93, BOULEVARD DES ETATS",,,,690
201300049055,13,1,18,1725,5,2,1,1,3,388,"73, BOULEVARD JEAN XXIII",,,,690
201300049056,13,1,23,930,1,2,1,1,3,388,"47, AVENUE PAUL SANTY",,,,690
201300049057,13,1,25,1100,1,2,3,1,3,388,"0, RUE HENRI BARBUSSE",,,,690
201300049058,13,1,31,655,2,2,1,1,6,388,"3, AVENUE DES FRERES LUM",,,,690
201300049059,13,2,1,1850,5,2,1,1,6,388,"105, AVENUE JEAN MERMOZ",,,,690
201300049060,13,2,25,1222,1,2,1,1,6,388,"128, RUE BATAILLE",,,,690
201300049061,13,2,8,1825,5,2,2,1,3,388,"30, RUE HENRI BARBUSSE",,,,690
201300049062,13,2,23,1340,1,2,1,1,6,388,BOULEVARD PINEL,,,,690
201300049063,13,3,1,1345,1,2,2,1,1,388,BOULEVARD AMBROISE PARE,,,,690
201300049064,13,3,22,1005,1,2,1,1,6,388,"42, RUE HENRI BARBUSSE",,,,690
201300049065,13,3,21,1458,1,2,1,1,4,388,"209, AVENUE GENERAL FRER",,,,690
201300049066,13,3,22,1830,2,2,1,1,6,388,"14, RUE DES ALOUETTES",,,,690
201300049067,13,3,27,800,1,2,3,1,5,388,"ignore, AVENUE GENERAL F",,,,690
201300049068,13,3,27,1340,1,2,1,1,6,388,"62, BOULEVARD DES ETATS",,,,690
201300049069,13,3,27,1700,1,2,1,1,6,388,"84, BOULEVARD DES ETATS",,,,690
201300049070,13,4,3,1205,1,2,1,1,3,388,"56, RUE PAUL CAZENEUVE",,,,690
201300049071,13,4,6,715,1,2,2,1,3,388,"28, RUE HENRI BARBUSSE",,,,690
201300049072,13,4,10,1220,1,2,2,1,3,388,"0, BOULEVARD DES ETATS U",,,,690
201300049073,13,4,11,1605,1,2,1,1,6,388,"4, PLACE D ARSONVAL",,,,690
201300049074,13,4,15,1330,1,2,3,1,3,388,"ignore, AVENUE GENERAL F",,,,690
201300049075,13,4,15,1715,1,2,1,1,3,388,"0, RUE PAUL CAZENEUVE",,,,690
201300049076,13,4,24,1805,1,2,3,1,5,388,"ignore, PLACE ANDRE LATA",,,,690
201300049077,13,4,29,700,1,2,3,1,3,388,RUE VILLON,,,,690
201300049078,13,4,30,1900,1,2,1,1,6,388,"10, RUE PROFESSEUR TAVER",,,,690
201300049079,13,5,8,125,5,2,1,1,6,388,"face 6, RUE HENRI BARBUS",,,,690
201300049080,13,5,14,1920,1,2,1,1,5,388,"0, AVENUE JEAN MERMOZ",,,,690
201300049081,13,5,23,1910,1,2,1,1,2,388,"63, RUE AUDIBERT ET LAVI",,,,690
201300049082,13,5,14,840,1,2,2,1,3,388,"28, RUE HENRI BARBUSSE",,,,690
201300049083,13,5,16,1300,1,2,1,2,3,388,RUE FEUILLAT,,,,690
201300049084,13,5,20,1930,1,2,2,1,3,388,"0, BOULEVARD DES ETATS U",,,,690
201300049085,13,5,14,1724,1,2,1,1,6,388,"79, BOULEVARD DES ETATS",,,,690
201300049086,13,5,24,2140,5,2,4,1,7,388,"0, AVENUE DE PRESSENSE",,,,690
201300049087,13,5,20,1630,1,2,1,1,6,388,RUE PROFESSEUR JOSEPH NI,,,,690
201300049088,13,5,20,2015,2,2,2,1,3,388,"0, BOULEVARD AMBROISE PA",,,,690
201300049089,13,6,7,910,1,2,1,1,2,388,"26, COURS ALBERT THOMAS",,,,690
201300049090,13,6,14,745,1,2,1,1,5,388,"145, AVENUE DES FRERES L",,,,690
201300049091,13,6,27,1540,1,2,1,1,4,388,"334, AVENUE BERTHELOT",,,,690
201300049092,13,7,1,1530,1,2,1,1,7,388,"146, BOULEVARD PINEL",,,,690
201300049093,13,7,10,1550,1,2,1,1,6,388,"89, AVENUE PAUL SANTY",,,,690
201300049094,13,7,4,1620,1,2,1,1,6,388,"70, AVENUE JEAN MERMOZ",,,,690
201300049095,13,7,3,2057,1,2,2,2,3,388,"0, RUE XAVIER PRIVAS",,,,690
201300049096,13,7,10,1700,1,2,2,1,3,388,"0, RUE VILLON",,,,690
201300049097,13,7,12,2215,5,2,2,1,3,388,AVENUE PAUL SANTY,,,,690
201300049098,13,7,14,315,5,2,2,1,3,388,"0, RUE SAINT ROMAIN",,,,690
201300049099,13,7,16,1008,1,2,1,1,6,388,"00, PLACE DU 11 NOVEMBRE",,,,690
201300049100,13,8,26,1050,1,2,2,3,3,388,"0, RUE SAINT MAURICE",,,,690
201300049101,13,7,21,1325,1,2,5,1,3,388,AVENUE JEAN MERMOZ,,,,690
201300049102,13,7,23,1730,1,2,1,1,6,388,"151, BOULEVARD DES ETATS",,,,690
201300049103,13,7,12,1550,1,2,1,1,2,388,"288, ROUTE DE VIENNE",,,,690
201300049104,13,8,6,1730,1,2,2,1,3,388,"0, AVENUE DES FRERES LUM",,,,690
201300049105,13,8,2,1129,1,2,1,1,3,388,RUE DE LA MOSELLE,,,,690
201300049106,13,8,2,1200,1,2,2,1,3,388,"71, BOULEVARD DES ETATS",,,,690
201300049107,13,7,25,1845,1,2,3,1,3,388,"00, RUE JULES FROMENT",,,,690
201300049108,13,8,2,1850,1,2,1,1,2,388,"174, AVENUE DES FRERES L",,,,690
201300049109,13,8,5,2030,1,2,2,1,3,388,"00, RUE PROFESSEUR BEAUV",,,,690
201300049110,13,8,1,1720,1,2,1,1,3,388,"26, BOULEVARD DES ETATS",,,,690
201300049111,13,8,10,1310,1,2,2,1,3,388,"39, AVENUE DES FRERES LU",,,,690
201300049112,13,8,12,2055,2,2,1,1,2,388,AVENUE JEAN MERMOZ,,,,690
201300049113,13,8,16,1600,1,2,3,1,3,388,"0, RUE MARIUS BERLIET",,,,690
201300049114,13,8,22,1000,1,2,3,1,6,388,"00, RUE LUDOVIC ARRACHAR",,,,690
201300049115,13,8,24,1135,1,2,1,1,6,388,"103, BOULEVARD DES ETATS",,,,690
201300049116,13,8,30,1545,1,2,1,1,6,388,"77, BOULEVARD DES ETATS",,,,690
201300049117,13,8,14,1130,1,2,3,1,3,388,AVENUE BERTHELOT,,,,690
201300049118,13,9,3,1400,1,2,2,1,6,388,"0, PASSAGE DES ALOUETTES",,,,690
201300049119,13,9,5,1135,1,2,2,1,3,388,"00, RUE VILLON",,,,690
201300049120,13,9,10,1840,1,2,2,1,6,388,"0, BOULEVARD AMBROISE PA",,,,690
201300049121,13,9,14,2034,5,2,1,3,2,388,"172, AVENUE DES FRERES L",,,,690
201300049122,13,9,19,915,1,2,1,1,3,388,RUE PIERRE DELORE,,,,690
201300049123,13,9,13,822,1,2,2,1,3,388,"0, RUE MARYSE BASTIE",,,,690
201300049124,13,9,20,2000,4,2,3,1,3,388,"00, AVENUE DES FRERES LU",,,,690
201300049125,13,9,23,1825,1,2,1,1,6,388,"180, AVENUE PAUL SANTY",,,,690
201300049126,13,9,27,1855,1,2,1,1,4,388,"69, RUE VILLON",,,,690
201300049127,13,9,30,730,1,2,1,8,3,388,"60, AVENUE ROCKEFELLER",,,,690
201300049128,13,9,30,900,1,2,1,8,6,388,"164, BOULEVARD DES ETATS",,,,690
201300049129,13,10,7,1445,1,2,3,1,3,388,"0, RUE MARIUS BERLIET",,,,690
201300049130,13,10,5,2240,5,2,1,2,6,388,"90, RUE PIERRE DELORE",,,,690
201300049131,13,10,10,805,1,2,1,8,3,388,AVENUE DES FRERES LUMIER,,,,690
201300049132,13,10,17,1750,1,2,2,1,3,388,RUE VILLON,,,,690
201300049133,13,10,16,1805,1,2,1,1,6,388,RUE CLAUDE VIOLET,,,,690
201300049134,13,10,17,900,1,2,1,1,6,388,"60, AVENUE ROCKEFELLER",,,,690
201300049135,13,10,17,2125,5,2,1,1,6,388,"85, RUE AUDIBERT ET LAVI",,,,690
201300049136,13,10,18,820,1,2,1,1,5,388,"7, RUE PROFESSEUR JOSEPH",,,,690
201300049137,13,10,26,50,5,2,3,6,3,388,"229, AVENUE GENERAL FRER",,,,690
201300049138,13,11,12,1620,1,2,2,1,6,388,"0, RUE ANTOINE LUMIERE",,,,690
201300049139,13,10,12,215,5,2,1,1,7,388,"0, RUE PHILIPPE FABIA",,,,690
201300049140,13,10,26,1830,2,2,1,1,6,388,"134, ROUTE DE VIENNE",,,,690
201300049141,13,10,28,1315,1,2,1,1,3,388,"6, RUE HUGUES GUERIN",,,,690
201300049142,13,10,30,1825,1,2,2,1,3,388,AVENUE JEAN MERMOZ,,,,690
201300049143,13,10,24,1845,5,2,3,1,3,388,AVENUE JEAN MERMOZ,,,,690
201300049144,13,11,4,1830,5,2,2,1,3,388,"0, AVENUE PAUL SANTY",,,,690
201300049145,13,10,25,1045,1,2,1,1,6,388,"7, RUE PAUL CAZENEUVE",,,,690
201300049146,13,11,5,2026,5,2,1,1,3,388,"34, RUE PIERRE DELORE",,,,690
201300049147,13,11,18,950,1,2,1,1,3,388,BOULEVARD JEAN XXIII,,,,690
201300049148,13,11,12,1410,1,2,2,1,3,388,"0, AVENUE JEAN MERMOZ",,,,690
201300049149,13,11,14,1620,1,2,3,2,6,388,"0, RUE VILLON",,,,690
201300049150,13,11,14,1740,5,2,1,2,6,388,"67, BOULEVARD DES ETATS",,,,690
201300049151,13,11,14,1747,5,2,1,2,6,388,"58, BOULEVARD JEAN XXIII",,,,690
201300049152,13,11,19,1445,1,2,1,2,3,388,"105, AVENUE PAUL SANTY",,,,690
201300049153,13,11,22,720,2,2,1,1,6,388,"49, RUE JEAN SARRAZIN",,,,690
201300049154,13,11,27,1540,1,2,1,1,3,388,"76, RUE PIERRE DELORE",,,,690
201300049155,13,12,1,2115,5,2,2,1,3,388,"0, RUE MARYSE BASTIE",,,,690
201300049156,13,12,2,710,2,2,1,1,6,388,"09, RUE PIERRE VERGER",,,,690
201300049157,13,12,3,1420,1,2,1,1,6,388,RUE DENIS,,,,690
201300049158,13,12,4,1550,1,2,1,1,6,388,"136, RUE CHALLEMEL LACOU",,,,690
201300049159,13,12,15,605,5,2,2,5,3,388,"0, RUE MARIUS BERLIET",,,,690
201300049160,13,9,9,1835,1,2,2,1,6,388,RUE DES HERIDEAUX,,,,690
201300049161,13,12,19,900,1,2,2,1,3,387,"0, AVENUE BERTHELOT",,,,690
201300049162,13,12,18,1720,5,2,1,1,6,388,"32, AVENUE JEAN MERMOZ",,,,690
201300049163,13,12,22,1500,1,2,1,1,6,388,"8, AVENUE DES FRERES LUM",,,,690
201300049164,13,12,31,1015,1,2,1,1,7,388,BOULEVARD JEAN XXIII,,,,690
201300049165,13,1,1,2037,4,1,1,1,7,218,RN488,M,4544172,0443522,420
201300049166,13,1,8,930,1,1,1,1,2,218,RN88,M,4543363,0442322,420
201300049167,13,1,27,435,3,1,1,1,6,110,A47,M,4549503,0455473,420
201300049168,13,1,31,1345,1,1,1,1,4,218,RN88,M,4541986,0440986,420
201300049169,13,2,21,1527,1,1,1,1,5,218,RN88,M,4541546,0440459,420
201300049170,13,2,26,220,3,1,1,1,6,236,A47,,,,690
201300049171,13,3,10,230,3,1,1,1,6,091,A47,,,,690
201300049172,13,3,28,1745,1,1,1,2,7,110,A47,M,4549410,0454750,420
201300049173,13,4,9,1435,1,1,1,1,6,207,A47,M,4548966,0451094,420
201300049174,13,4,14,2325,3,1,1,1,6,218,RN88,M,4543648,0444016,420
201300049175,13,4,15,745,1,1,1,1,2,103,A47,M,4550644,0456840,420
201300049176,13,5,2,1025,1,1,1,1,2,218,A72,M,4543736,0443346,420
201300049177,13,5,9,150,3,1,1,2,5,091,A47,,,,690
201300049178,13,5,23,820,1,1,1,1,2,218,RN88,M,4541986,0440980,420
201300049179,13,6,7,2307,3,1,1,1,1,186,A47,M,4553854,0463934,420
201300049180,13,7,2,1335,1,1,1,1,2,091,A47,,,,690
201300049181,13,7,7,343,3,1,1,1,7,044,RN88,M,4539598,0434474,420
201300049182,13,7,12,1945,1,1,1,1,6,183,RN88,M,4540147,0437040,420
201300049183,13,7,14,430,3,1,1,1,2,307,A47,M,4555119,0468081,420
201300049184,13,7,8,1945,1,1,1,1,3,110,A47,M,4549438,0455364,420
201300049185,13,7,19,825,1,1,1,1,6,123,A47,M,4551700,0458705,420
201300049186,13,7,19,1040,1,1,1,1,2,330,A72,M,4547379,0436184,420
201300049187,13,7,20,1405,1,1,1,1,2,225,A47,M,4551803,0459039,420
201300049188,13,7,26,1335,1,1,1,1,6,103,A47,M,4549601,0455671,420
201300049189,13,8,8,1415,1,1,1,3,6,207,RN88 DECROISSANT,M,4543634,0449343,420
201300049190,13,8,8,1700,1,1,1,1,7,186,A47,M,4554006,0464239,420
201300049191,13,8,22,1625,1,1,1,1,3,218,RN88,M,4541092,0439815,420
201300049192,13,8,28,1540,1,1,2,1,3,207,A47,M,4549163,0451786,420
201300049193,13,9,12,2225,3,1,1,1,1,218,RN88,M,4540774,0438850,420
201300049194,13,9,24,850,1,1,1,1,3,186,A47,M,4554066,0464350,420
201300049195,13,10,6,1448,1,1,1,1,6,218,A72,M,4546404,0438334,420
201300049196,13,10,7,1710,1,1,1,1,2,218,RN88,M,4541480,0440362,420
201300049197,13,10,14,1920,2,1,1,1,3,218,RN88,M,4543400,0442880,420
201300049198,13,10,17,830,1,1,1,1,2,044,RN88,M,4539705,0435352,420
201300049199,13,10,18,1615,1,1,1,1,2,005,A72,M,4552957,0428561,420
201300049200,13,10,13,340,3,1,1,8,7,237,A72,M,4543510,0443163,420
201300049201,13,10,19,2000,3,1,1,1,5,097,A72,M,4549758,0431356,420
201300049202,13,10,28,1300,1,1,1,1,6,103,A47,M,4550255,0456479,420
201300049203,13,10,30,1815,3,1,1,1,6,218,RN88,M,4541607,0440541,420
201300049204,13,10,31,405,3,1,1,1,7,218,A72,M,4545528,0441235,420
201300049205,13,10,30,1445,1,1,1,1,3,218,RN88,M,4542193,0441211,420
201300049206,13,10,31,1715,1,1,1,1,7,218,A72,M,4545572,0441156,420
201300049207,13,11,2,1200,1,1,1,1,4,097,A72,M,4548393,0433465,420
201300049208,13,11,6,1455,1,1,1,1,2,218,RN88,M,4543434,0442956,420
201300049209,13,11,11,30,3,1,1,1,6,110,A47,M,4549420,0454433,420
201300049210,13,11,11,1640,1,1,1,1,5,044,RN88,M,4539562,0434297,420
201300049211,13,11,13,1815,5,1,1,1,4,218,A72,M,4546004,0440453,420
201300049212,13,12,9,2020,3,1,1,1,7,095,RN88,M,4537737,0427188,420
201300049213,13,12,14,1730,3,1,1,1,3,110,A47,M,4549402,0454814,420
201300049214,13,12,17,1725,3,1,1,1,2,218,RN88,M,4543689,0444747,420
201300049215,13,12,25,1900,3,1,1,1,2,091,A47,,,,690
201300049216,13,12,28,315,3,1,1,1,6,097,A72,M,4552235,0429127,420
201300049217,13,1,1,300,5,1,3,1,2,544,D10407  PR 0001+1810,M,4553620,0486981,380
201300049218,13,1,2,1635,1,1,1,1,7,266,RD383   3.750 A 7.640,,,,690
201300049219,13,1,4,730,2,1,1,2,7,296,A7   10.992 A 13.970,,,,690
201300049220,13,1,5,1150,1,1,1,2,7,029,RD383   7.640 A 11.044,,,,690
201300049221,13,1,4,1350,1,1,1,2,4,290,RN346   38.960 A 40.883,,,,690
201300049222,13,1,4,1840,5,1,1,1,4,029,A43   0.550 A 3.353,,,,690
201300049223,13,1,4,1240,1,1,1,2,6,271,RN346   34.850 A 36.215,,,,690
201300049224,13,1,5,1220,1,1,1,1,4,266,RD383   3.750 A 7.640,,,,690
201300049225,13,1,8,1700,2,1,1,1,7,286,A46N   19.955 A 25.180,,,,690
201300049226,13,1,9,730,3,1,1,1,7,029,RD383   7.640 A 11.044,,,,690
201300049227,13,1,9,830,1,1,1,1,2,388,RD383   11.460 A 11.750,,,,690
201300049228,13,1,9,1840,3,1,1,1,2,152,A7   4.270 A 7.000,,,,690
201300049229,13,1,10,1130,1,1,1,2,2,382,A7   0.000 A 2.278,,,,690
201300049230,13,1,10,1350,1,1,1,2,7,256,A42     0.560 A 4.020,,,,690
201300049231,13,1,10,1450,1,1,1,3,6,382,A7   0.000 A 2.278,,,,690
201300049232,13,1,11,1245,1,1,1,2,7,029,A43   0.550 A 3.353,,,,690
201300049233,13,1,11,1330,1,1,1,1,3,087,A7 PK0020+0600,M,4557530,0480662,380
201300049234,13,1,12,1330,1,1,3,1,2,544,N407   0.000 A 2.331,M,4554150,0485285,380
201300049235,13,1,12,1800,3,1,1,1,3,117,A6   439.400 A 442.500,,,,690
201300049236,13,1,14,820,1,1,1,8,3,149,A7   3.690 A 4.270,,,,690
201300049237,13,1,15,625,4,1,1,4,5,290,A43   3.865 A 9.894,,,,690
201300049238,13,1,15,1935,4,1,1,2,3,029,RD383   7.640 A 11.044,,,,690
201300049239,13,1,18,2245,3,1,1,4,2,117,A6   439.400 A 442.500,,,,690
201300049240,13,1,18,2320,4,1,1,9,3,297,A7   15.770 A 20.110,,,,690
201300049241,13,1,19,2120,5,1,1,8,7,142,A7   2.278 A 3.690,,,,690
201300049242,13,1,20,250,5,1,1,2,7,199,A7   7.000 A 8.630,,,,690
201300049243,13,1,20,800,1,1,1,1,6,152,A7   4.270 A 7.000,,,,690
201300049244,13,1,20,2240,3,1,1,2,7,277,RN346   36.215 A 38.000,,,,690
201300049245,13,1,21,1825,3,1,4,1,2,544,A7N PK 0026+0300,M,4554380,0484387,380
201300049246,13,1,21,2030,5,1,1,1,6,259,RD383   11.750 A 14.250,,,,690
201300049247,13,1,22,1755,2,1,1,1,1,376,A42   8.310 A 9.500,M,4581780,0498518,010
201300049248,13,1,23,830,1,1,1,1,2,199,RD383   14.250 A 18.000,,,,690
201300049249,13,1,24,720,3,1,1,8,6,271,RN346   34.850 A 36.215,,,,690
201300049250,13,1,27,1940,5,1,1,2,6,152,A450   0.000 A 1.090,,,,690
201300049251,13,1,28,710,2,1,1,5,6,544,"29, RN7   5.180 A 10.000",M,4551930,0486552,380
201300049252,13,1,29,850,1,1,1,1,4,288,A432,,,,690
201300049253,13,1,29,850,1,1,1,1,6,288,A432,,,,690
201300049254,13,1,29,1910,5,1,1,1,3,290,RN346   38.960 A 40.883,,,,690
201300049255,13,2,3,245,3,1,1,6,7,336,A7N PK 0035+0600,M,4547980,0483317,380
201300049256,13,2,3,650,3,1,1,1,2,072,A6   445.323 A 447.390,,,,690
201300049257,13,2,10,600,4,1,1,1,7,266,RD383   3.750 A 7.640,,,,690
201300049258,13,2,10,1710,1,1,1,2,2,544,N407   0.000 A 2.331,M,4553950,0486051,380
201300049259,13,2,12,940,1,1,1,2,3,297,A47   0.000  A 1.657,,,,690
201300049260,13,2,15,540,3,1,1,1,7,105,A46N 13.378 A 14.305,M,4590180,0487495,010
201300049261,13,2,15,640,5,1,1,9,6,043,A42 9.900 A 11.118,M,4582500,0500878,010
201300049262,13,2,15,1730,1,1,1,1,2,199,RD383   14.250 A 18.000,,,,690
201300049263,13,2,15,1845,5,1,1,1,4,388,RD383   11.460 A 11.750,,,,690
201300049264,13,2,18,705,3,1,1,1,4,276,A7   8.630 A 10.992,,,,690
201300049265,13,2,19,420,3,1,1,5,3,272,A46S   57.400 A 61.010,,,,690
201300049266,13,2,20,1735,1,1,1,1,4,072,A6   445.323 A 447.390,,,,690
201300049267,13,2,21,845,1,1,1,1,2,142,A7   2.278 A 3.690,,,,690
201300049268,13,2,24,635,3,1,1,4,6,087,A7N PK-0022+0900,M,4556880,0481572,380
201300049269,13,2,24,1605,1,1,4,4,2,544,RN7   PK0005+0600,M,4553110,0487360,380
201300049270,13,2,26,1326,1,1,1,1,2,283,A46S   43.680 A 47.880,,,,690
201300049271,13,2,27,1306,1,1,1,1,2,072,A6   445.323 A 447.390,,,,690
201300049272,13,2,28,2140,3,1,1,1,3,297,A7   15.770 A 20.110,,,,690
201300049273,13,3,1,1930,3,1,1,1,4,279,RD302   5.000 A 6.350,,,,690
201300049274,13,3,2,2020,3,1,1,1,7,278,A46N   9.020 A 11.650,,,,690
201300049275,13,3,2,2220,3,1,1,1,7,544,A7   25.770 A 27.460,,,,380
201300049276,13,3,3,2025,5,1,1,1,2,029,RD383   7.640 A 11.044,,,,690
201300049277,13,3,4,600,4,1,1,1,6,081,A6   449.510 A 451.640,,,,690
201300049278,13,3,4,1715,1,1,1,1,5,256,RD383   1.893 A 2.321,,,,690
201300049279,13,3,5,840,1,1,1,1,5,266,RD383   3.750 A 7.640,,,,690
201300049280,13,3,6,1745,1,1,1,8,6,199,RD383   14.250 A 18.000,,,,690
201300049281,13,3,7,1700,1,1,1,1,4,152,A450   0.000 A 1.090,,,,690
201300049282,13,3,9,130,5,1,1,1,2,204,A450   1.740 A 5.100,,,,690
201300049283,13,3,10,245,5,1,1,1,6,266,RD383   3.750 A 7.640,,,,690
201300049284,13,3,12,1650,1,1,1,1,6,152,A450   0.000 A 1.090,,,,690
201300049285,13,3,12,1730,1,1,1,1,5,376,A42   8.310 A 9.500,M,4581690,0497879,010
201300049286,13,3,15,1330,1,1,1,1,3,297,A47,,,,690
201300049287,13,3,16,830,1,1,1,1,6,087,A7   20.110 A 22.950,,,,380
201300049288,13,3,17,430,5,1,1,2,5,382,A6   455.000 A 455.875,,,,690
201300049289,13,3,17,1810,2,1,1,1,3,266,RD383   3.750 A 7.640,,,,690
201300049290,13,3,20,1835,2,1,1,2,2,276,BUS (RD301)   0 000 A 2.,,,,690
201300049291,13,3,21,800,1,1,1,1,7,091,A47,,,,690
201300049292,13,3,21,2130,5,1,1,1,2,389,A6   451.790 A 453.400,,,,690
201300049293,13,3,22,300,3,1,1,1,2,116,A6   442.500 A 445.030,,,,690
201300049294,13,3,22,1640,1,1,1,1,3,081,A6   449.510 A 451.640,,,,690
201300049295,13,3,23,1620,1,1,1,1,7,072,A6   445.323 A 447.390,,,,690
201300049296,13,3,24,535,5,1,1,2,2,382,A6   455.000 A 455.875,,,,690
201300049297,13,3,24,1140,1,1,1,1,7,544,N407   0.000 A 2.331,,,,380
201300049298,13,3,24,2110,3,1,1,2,5,029,RD383   7.640 A 11.044,,,,690
201300049299,13,3,25,1720,1,1,1,1,2,388,RD383   11.460 A 11.750,,,,690
201300049300,13,3,26,1145,1,1,1,1,2,142,A7   2.278 A 3.690,,,,690
201300049301,13,3,27,1250,1,1,1,1,5,382,A6   455.000 A 455.875,,,,690
201300049302,13,3,29,635,2,1,1,2,3,029,RD383   7.640 A 11.044,,,,690
201300049303,13,3,30,15,5,1,1,2,3,029,RD383   7.640 A 11.044,,,,690
201300049304,13,3,30,1000,1,1,1,2,7,282,RD302   0.400 A 4.620,,,,690
201300049305,13,4,1,955,1,1,1,1,6,152,A450   0.000 A 1.090,,,,690
201300049306,13,4,3,1720,1,1,1,1,7,152,A450   0.000 A 1.090,,,,690
201300049307,13,4,4,410,3,1,1,1,6,117,A6   439.400 A 442.500,,,,690
201300049308,13,4,5,1730,1,1,1,2,4,277,RN346   36.215 A 38.000,,,,690
201300049309,13,4,6,2055,3,1,1,1,6,256,A42     0.560 A 4.020,,,,690
201300049310,13,4,8,840,1,1,1,1,2,290,A46S   40.883 A 43.680,,,,690
201300049311,13,4,9,1130,1,1,1,2,7,244,A6   451.640 A 451.790,,,,690
201300049312,13,4,9,1500,1,1,1,1,4,385,A6   453.400 A 455.000,,,,690
201300049313,13,4,10,1650,1,1,1,1,4,277,RN346   36.215 A 38.000,,,,690
